,date,rating,review
1144,"May 5, 2019",8,"Avengers: Endgame is a film directed by Anthony and Joe Russo. This film was my most anticipated one for this year for a number of reasons. The trailers got me pumped up and increased my anticipation even more. But after walking out of that cinema hall, I felt that the creators did justice to all that was served to us in these past 10 years.Plot: The Avengers decide to reverse Thanos' action done during the events of Infitnity War.Story and direction: As this will be a non-spoiler I shall try to be as generic as possible as tio what I liked and didn't like about this movie. This film is a conclusion to a long story arc that started in the beginning of this cinematic universe. Yes, the film is three hours long (by far the longest in the MCU, too) but the best thing about the film was that the film never felt that long. And, for that, I would like to give a big salute to the creative minds behind this mega-blockbuster. In each and every minute of the move, you do feel for the characters. There is a sense of human-ism which is quite rare in superhero movies, which I was a big fan of. None of the scenes felt misplaced or unnecessary. I even liked the risks that were taken with characters which too is very rare for a commercial movie. The MCU brand of humour is there in some moments and I just loved them. This film had a proper balance of tension, entertainment and laugher, which is what wants from any kind of movie. Talking about the action scenes. OMG!!! They were huge, awesome and fantastic. Also, the VFX. My God!!! I can imagine the VFX artists had to do to bring so many of these scenes to like. And I salute them in doing that in the most seamless and effortless way. Alan Silvestri has also done a wonderful job on the score. I don't remember tearing up in any movie, but I surely did in this one. This film had such a profound effect in me. But in saying that, there were some scenes that did feel like plot-holes. Also, with the announcement of so many movies and TV show spin-offs this film still didn't manage to address so many things. But these, things are any way secondary to me.Performances: Now if I list each and every cast member and their performances, this review will go on and on. But still, I will do some highlighting. People have been wanting Robert Downey Jr to be nominated Best Actor for the Oscars next year. And I really hope they do because this was the best of Tony Stark in the MCU. Chris Evans as usual is fantastic and I saw a side of him in this film which wasn't even tapped on in this universe. Chris Hemsworth was the funny man in this film. His scenes just made me laugh. Same can also be said for Paul Rudd. Mark Ruffalo too was just great as the Hulk and Bruce Banner. Scarlet Johannson and Jeremy Renner made me remember what made them so special and unique in this team. Josh Brolin again was fantastic as Thanos. All the rest of the cast members too were just great and commendable.Favorite Scene: This is where I am out of words. But I will say it anyway without giving away anything. I will say it will be the one during the final hour of the movie where you will feel that are heroes have nothing to do. But then there comes a ray of hope and you feel that victory will surely touch our heroes' feet. Verdict: Is this film perfect? No, absolutely not. Does this film satisfy the MCU fan? Hell yes, it absolutely does. This film just made me realise why I love movies and why my love increases every day. Its exactly for films like these that I live for. Do watch the film in 3D (IMAX, if possible) for the best experience and I am sure you will have a smile on that face yours feeling a sense of completion and happiness. If the MCU has more films up in its kitty, bring them on because I seriously would like to see what more can they give. Yup, and for the first time ever: NO POST CREDITS. So don't need to wait till the end waiting for some random scene to show up.I am going with an 8.5/10."
1145,"Jul 2, 2020",9,This is where everything we've watched comes together and it is a thrilling movie experience. Although still not as good as the original avengers film. It is truly impressive how everything is blended beautifully with a mind flowing finale. Sure the time traveling stuff feels a little unnecessary but it works for the overall story. Its complexity gives all the performers here some inspired moments. I mean it was one hell of an experience being in the theater opening night and watching the audience go insane. This too me feels like the end of these films and although it goes on just a bit too long it ties everything up nicely.Budget: $356m Box Office: $2.797B9/10
1146,"May 1, 2019",10,"Framed in emotions, a farewell to all core charecters. The film strikes through every expectation in terms of storyline, action, visuals and humor. It will give you Goosebumps, it will make you laugh and will emotionally satisfy at the same time. Don't follow these negative reviews...JUST GO AND ENJOY. Its a grand conclusion to 21 epic movies of MCU and things have been placed in the right direction to make it memorable. #Don'tSpoilEndgame"
1147,"Jan 20, 2022",9,"Entertainment. It seemed to me that there were fewer special effects, but the quality did not suffer from this, it looks in one breath. Marvel has definitely become a trendsetter in special effects. I will especially note how either make-up artists or computer scientists worked on Thor. In general, Chris Hemsworth, as it seems to me, will be remembered by many as TOR. Five.The acting. On high. It is impossible to single out anyone in particular, everyone did an excellent job with their roles. Five.Originality. In my opinion, only the quality of the film can be called unoriginal, as it continues to maintain a very high quality of the saga. Otherwise, the development of the film is completely unpredictable. For me, for example, there were several plot twists that were completely unexpected. But the most unexpected thing for me was the absence of two videos after the credits. Definitely five.Music and sound. If there was something wrong with this film with the soundtrack, it would surprise me very much. And so, in terms of sound accompaniment, everything is tip-top, there is nothing to be surprised at. Five."
1148,"Apr 26, 2019",6,"Infinity war was way better, in my opinion. There was a lot of plot holes in the movie to begin with. They had many cringe bathos moments and they crammed in too much emotional elements just to make the movie a n uplifting finale."
1149,"Apr 27, 2019",10,It was like Christmas coming early. The movie great and I highly recommend it. I'm not gonna write a dissertation just know the movie was good.
1150,"Apr 25, 2019",6,You can see how the story goes in first 10 mins Takes forever to finish
1151,"May 4, 2019",9,"It's not like infinity wars, but not less engaging :)"
1152,"Apr 26, 2019",10,"Emotional. The perfect goodbye. A movie for the fans, to the fans."
1153,"Apr 24, 2019",10,"No spoilers here , I won't write anything , I just wanted to share that this movie is one of the best movies of a lifetime that you can watch now. Go watch it !!!"
1154,"May 5, 2020",8,A great ending to the phase 3 of MCU. The film's climatic battle is way better then any of the battle in infinity war and more emotionally charged than its predecessor. The background score was tremendous with equally good cinematography. People who rate low emphasis more on plot holes and goes way more technical than required. A film's job is to provide entertainment to its audience which it does satisfies.
1155,"May 4, 2019",8,"The movie is great. They try to present itself as the ultimatum epic movie and i believe it succeeded. There is an epic moment on every corner.The overall plot is a lot of mess, too much fan service and the action is good but could have been much better. A lot of mess in the battle scenes too.The movie is pure entertaining and fun. Don't bother too much about quality and technical stuff."
1156,"May 27, 2020",10,"Most excellent movie-verse ending with excellent war sequence at the climax. The war scenes are excellently directed and visualised. And also how the time travel has been handled is very good though not comparing with others. Everyone has their own time travel theories, we shouldn't judge. It is a movie which ends an era of MCU-phase-2."
1157,"May 11, 2019",7,"The comic book hero genre is what I call ""bulk viewing"". A mass produced product that has a formula that's repeated over and over, with a few tweaks here and there, to keep the viewer coming back for more.Avengers: Endgame is yet another case in question. I knew it going in and was in no way surprised by a predictable end to a mostly predictable story.Its not bad as such. In fact, if you can accept it for what it is, its quite watchable on a superficial level. I'll add I'm not a film snob I enjoy a simple action romp from time to time and this certainly comes recommended.There's a lot of wall to wall action that's well paced and keeps kicking along. My only gripe is the overcooked ending, that's so syrupy and sentimental, you could spread it on toast.7/10 from me."
1158,"May 7, 2019",3,"When the focus is on a few characters, this film shines but the overall focus is blurry-literally and metaphorically. I'm not kidding. Imagine one of your favorite Marvel characters having an awesome fight with some adversaries and the gigantic IMAX image on screen is cropped so that you see only the hero's head, shoulders, belt buckle and arms only up to the wrists because the baddie he or she is fighting is completely out of the frame. When you see the credits and see the leagues and leagues of artists who worked on this thing that were sacrificed on the pyre where they burned the steadicam or the glidecam and an editor that needs to cut from one place to another every two seconds and needed a strong sedative, you will long for a Spielberg, a Ridley Scott, a John Ford or a Hitchcock who knew how to frame things and didn't let the camera and editors run wild."
1159,"May 6, 2019",8,"This is a worthy follow up, one of the most action packed, emotional, and well made movie in such a long time! Every actor is at their BEST! And when a scene hits hard, it REALLY hits hard. Great Effects are also showcased throughout this film. Their is a reason that this movie is blowing up, because fortune favors the bold! Bohemian Rhapsody"
1160,"May 11, 2019",10,"Ok so it's 3 hours long, believe me the time flies. This film is engaging, thrilling, emotional and breathtaking. Not over the top but serious fun."
1161,"May 20, 2019",10,Totally amazed by this movie. Best movie of the Era!!!
1162,"Apr 28, 2019",8,"I would say Endgame is in the top 5 of all the MCU. It's cgi was brilliant and at times the story was beautiful. There are three things that I feel endgame didn't do well. Thor. Although ragnarok worked with the action comedy, I feel they went to far in endgame. It feels like they where almost mocking the character and at every turn you had no choice but to laugh at him. Thanos. How can thanos without the stones be so strong? I understood in Infinity wars his power but even with the stones he got crippled but storm breaker but suddenly in Endgame he's even stronger with Thor seemingly unable to use storm breaker in the same way. I feel the whole time travel although great to look back at 10+ years that brought us to endgame, there was no structure, it all felt messy. I love the MCU and I still rate the film. For me as this is my opinion, had they got these things right it would have been the best MCU film ever. Like I said had some beautiful moments within the story and that helps pull you through the movie."
1163,"May 29, 2019",6,"A poor finish to the avengers saga. Too many characters with not enough to do. The final battle was underwhelming. Some of the main characters (Thor,hulk) reduced to buffoonery. Some good points like cap and Starks final ending. Thanos is probably one of the best baddies ever. The guardian's and antman were poor. Far too long a film and was padded in places although I can forgive it because we probably wo t be seeing the actors continuing in their roles. Not as disappointing as game of thrones though. Younger viewers will love it."
1164,"Apr 30, 2019",7,Pretty good but I wished for more. More movies with just one super hero
1165,"Aug 5, 2019",4,So bad they shoukd of thought about this for lonher
1166,"Nov 12, 2021",9,Sir please add IMAX VERSION of this movie. ALL the movie is so great that every time i watch it gives me more details. And today is the day when i watch it again so add it as soon as possible.
1167,"May 2, 2019",10,"It gave us everything we needed. Heart, humor, action, closure, and a perfect ending. A series can only go on for so long and it was beautiful. Infinity War set the bar high and I'm sure we all expected tremendous satisfaction, although the dialogue was more excessive in Endgame- there was a lot to be explained. I think this was the best result and it's naive to expect more character development, fight scenes, or explanations... there was a 3 hour period and it was executed to the best of its ability. A huge triumph for the avenger saga and I loved every minute of it."
1168,"Dec 9, 2021",10,"You guys are about to release an extend version of this extremely watched, iconic and expected film with only 7 minutes more? Realy? That saga deserve at least 30 minutes of extra content. I liked the conclusion because i am watching since the very beginning (that's a bunch of years) and i want more than just seven minutes, actually, every fan deserves more cause we are the ones who kept this whole adventure going. I Hope someone that can make a diference (like an avenger) read this and understand."
1169,"Jun 21, 2019",8,It was great but I expect more for the finale. I hope re-release version make it happen
1170,"May 15, 2019",6,"Endgame and Infinity War are pretty much on the same level in terms of entertainment. And that level is not very high. Look, there's no magic. The first Avengers movie had it along with many of the other firsts in the group. But that magic has gone away. First off, please don't hit us over the head with the emotion hammer. You did this by trying to lengthen out shots where characters look into the distance... for 10 seconds OR look at each other and hug 5 times. What was 3hrs could have been easily 2.5hrs with a little slice of that here or there. Overall, you're seeing the film for the characters you love... you're almost forced to if you're a comic book fan. If you're not a fan - don't bother."
1171,"May 4, 2019",10,"In all honesty there is no recollection of any Marvel movie that can and did deliver on the full rollercoaster of emotions. I mean yes there is the strongest of possibilities you will cry in an Avengers movie.Endgame I'm sure you don't have to be told is set after Infinity War, infact five years after, we see how the surviving gang have been impacted by the loss of their friends from the actions of Thanos. From there they take us on a journey of how they can fix their wrong. You wont even recognise that three hours have passed as it keeps you fully engaged.Without giving too much away you will see how the next adventures may transpire and why there is a Guardians 3 coming. Really if you're a fan of the franchise you're going to see this anyway, so....... There will be no spoilers here (#dontspoilendgame)."
1172,"Apr 28, 2019",10,"After almost 48 hours of story Endgame is the epic fitting end the MCU deserved for the Infinity Saga. As someone who was never a fan of comics growing up, and only saw the first Iron Man movie as part of a work function, I have come to await every installment eagerly and this one most of all. It didn't disappoint and the non stop story made 3 hours feel like 1.5."
1173,"May 6, 2019",10,Avengers endgame is beyond a great movie...! It is a cinematic spectacle which for anyone watching is a breathtaking experience 22 films in the making a likely experience which defines an era.
1174,"Apr 26, 2019",10,What to say Awesome❤ Powerful fight❤ But I think little logic mistake.. Whatever. Movies is very nice❤
1175,"Apr 25, 2019",10,"What can I say, Epic, emotional, shocks and twists.... No one is prepared for this. The movie felt like 1.5 hours even though was 3 and could have gone for another hour and still flown by. You will need to watch multiple times as a lot happens that will keep you on the edge of your seat, and to process everything that goes on. The ending credits are different to pay homage to the cast and to signal end of an arc spanning 11 years. This movie deserves to knock avatar off the highest grossing movie of all time. From Aus to U.S you are in for a wild ride once opens.."
1176,"Apr 24, 2019",9,"This is for the MCU fans, a truly heartfelt, emotional 3 hour journey into characters we have grown to love over the last 11 years. It's not perfect, they took huge risks, some I didn't like, others I loved! A Few things to know: It's light on action (until the last hour) In favour of telling a slower story and letting the characters simmer in a scene. Take tissues Don't take a toilet break There are no after credit scenes. Overall I loved this movie. It's a fantastic and satisfying conclusion. 9/10 Where I rank this in the 4 Avengers movies - 1st Where I rank this in the MCU - 2nd"
1177,"Feb 13, 2020",6,"This movie really is what you would call a cinematic event, seeing as it is the culmination of 10 years of storytelling across several movies ( of varying quality). But Endgame doesn't feel as satisfying as Infinity War or as entertaining as Ultron.Seeing this in the theater with a cheering crowd was unlike anything I've experienced as people were crazy hype about this one, but outside of the appeal of crossover between characters the film isn't too entertaining.The three hour runtime is very much felt (especially on rewatch at home) and there are a lot of scenes that just feel like exposition.A decent Marvel film all things considered."
1178,"Jun 1, 2020",10,BEST ACTION BEST DIRECTION AND SUPERB ACTING BY ALL ACTORS 🔥🔥❤❤❤👌👌⚡⚡👍👍
1179,"Jun 7, 2019",6,"Just because Marvel made the movie Hollywood's highest-grossing doesn't mean that this is one of the best Movies in the history, also this is not one of the best movies of the Superheroes genre, not even the best Marvel movie which is Iron Man since this is the only one decent they have in their lousy repertoire called the MCU.Sorry fanboys but is the true."
1180,"May 4, 2019",10,Greatest superhero movie ever and a emotional dose first time in superhero movie amazing adventures and love u 3000
1181,"Jan 6, 2020",8,"Best MCU movie. Pew Pew!I thought the Russo Brothers wrapped up everything very nicely blah blah blah... what else do I have to say... you've already seen this movie. It's the highest grossing film ever made, everyone and their grandmother's have seen this movie. Go see independent films, i guess. Woopity doo!"
1182,"May 4, 2019",10,"This movie is amazing. It's emotional, it's funny, it's intense. It's everything you want from a movie ending a decade old story arc. The movie is beautiful, the story is engaging, the acting is on point. The humor is exactly when needed and never too much. The fight scene... that was something else. The ending feels like a true ending and it's a treat to watch. This is the comic book movie to beat and I loved every second of it. 10/10"
1183,"Jul 29, 2019",10,I gave this movie a 1/10... watch IMDB change it to a 10 Pay to play. Welcome to the real world.
1184,"Apr 25, 2019",8,"For me Avengers Infinity War was perfect marvel movie. this one was ok, not great not fantastic, it's just ok. it would be great if they didnt force too much comedie into the movie where half of population went missing and it was normal that we have a kind of drama/action movie and not another comdie action (when you see thor and hulk you will know what I'm talking about). it's ok ending. captain marvel arrival feels like GoT night king lifting dead dragon with chains in the middle of nowhere and nothing.I hope there will be some another edition, where they cut it all stupid, not funny scenes and present real dramatic through whole movie, and not only last half of hour"
1185,"May 1, 2019",8,"I appreciated the movie greatly. They handled time travel in a very deft fashion, and tied it up nicely. I appreciate that they managed to maintain stakes for future installments.I have been a marvel fan since MY beginning. I read the comics as a kid, and made my own costumes. I latched onto the MCU from film 1 and have been there for every up and down of the franchise. I am proud of how they brought this era to a close."
1186,"May 31, 2020",10,"LOVE LOVE LOVED this film. Great characters and storyline. Had you laughing and crying, shouting at the screen and grabbing for cushions. Glued from start to finish, and will most definitely be watching again and again."
1187,"Nov 23, 2020",6,While not a total disaster it's way below what i'd pay to watch. i'd rank it at 5 wich is right under what i consider worth the time to watch
1188,"Jun 3, 2019",4,"Everyone built this movie up, telling me it was amazing. They made it sound like it was the best one ever made...but I was completely disappointed.It's was long and stretched out, they had to put things in there that didn't have any business being in there, and in the end I just felt like it was a big ball of confusion.I was very disappointed in this one and so was my husband. Infinity Wars was great LOVED it but this one wasn't great."
1189,"May 3, 2019",10,"I just loved the movie. It has everything happiness, sadness, comedy , tragedy . Loved the subtle references to the past and how everything was balanced , how every character got the perfect closure"
1190,"May 28, 2019",9,Many times movies leave unanswered questions. This movie does an exceptional job of answering all of the open questions from the previous movies.
1191,"May 13, 2020",10,"Avengers Endgame is, above all, a great homage to the ten-year history of the Marvel Cinematic Universe. The story highlights the original Avengers team. Iron Man, Captain America, Thor, Hulk, Black Widow and Hawkeye are at the center of events. No character comes in front of them. Of course there are many characters that play an important role in the story outside the original Avengers team. Everyone's concern was that Captain Marvel, who was included in the Marvel world, overshadowed other heroes. We can say that this certainly did not happen. What is important in this struggle is not how strong you are, but how good you are. This comes to the fore in all areas. It gives good message about being a hero and a family."
1192,"May 6, 2019",10,"A story that Russo brothers started 10 years back came to an end.The fictional characters made sure they remain with us till last breath. Goodbye hurts no matter how beautiful it is and ofcourse not watching AVENGERS ASSEMBLE in future will even hurt more.Thats how impactful it was, even if you haven't watched any marvel movie watch them watch them all and witness the magic of how a 180+ minute movie binds you with emotions,actions and of course never ending love towards our superheros. Kudos............."
1193,"May 1, 2019",10,"This was more than what I thought it was going to be! Without giving anything away (Thanos demands your silence!), it was perfect. I laughed, I may have had some ocular leakage, I laughed more. The acting was great, it was hard to watch some of my favorite characters to seem defeated, and depressed. The ending was the best. I have seen it twice already and will probably see it a third time."
1194,"Apr 28, 2019",10,One of the most awaited movie is finally here and it lives uoto the expectations and does not disappoint at all
1195,"Jun 2, 2019",7,High hopes for this one but a bit of a let down Im sorry to say.
1196,"Apr 28, 2019",10,"Beautiful, exciting, unexpected, emotional, sad and funny... I felt emotionally depleted 💔 after the movie but if I could I would have seen it immediately a second time! And it didn't feel like 3 hours, time flew by..."
1197,"Apr 28, 2019",10,Gonna be honest. This has to be one of the best movies of all time. One thing I liked is that you have to have seen the other movies before this. Just to make sure you have your facts right. It brings you back to the first Iron Man. It is amazing. AVOID SPOILERS AT ALL COST!!
1198,"Mar 15, 2022",10,"I waited for years to see Endgame. After Infinity war the expectations were very high. As an superhero movie fan, the endgame were just perfect. I saw the movie many times and i still find it very good. One of the best movie ever."
1199,"May 5, 2019",10,"This movie was EPIC!!! Seriously, Marvel could not have brought phase 3 to a close any better. I have never been one to cry at movies but this one had me in tears at different points. Whether you have followed the MCU fromthe beginning or binge watched every movie the week before (yes, you'll need at least a week), you will not be disappointed. Very excited to see what phase 4 has in store. Cheers Marvel!"
1200,"Apr 27, 2019",10,No better way to wrap up a legacy... This movie is truely flawless
1201,"May 1, 2019",6,"I was immensely disappointed with this film. Avengers: Infinity War was exciting, had a good solid plot and story. I couldn't wait to see the follow up after the unbearable cliff hanger we were left with.Avengers:End Game had none of these qualities. It felt like 2.5 hours of sentimental drivel and a 20 minute battle scene. I understand they wanted to wrap up the Avengers story but it just felt like it was more of a homage to the characters rather than a proper film. I was looking at my watch 2 hours in to see how long I had left before I could leave.The only exciting part was the battle scene and that was poorly designed and predictable. If you want to see how a good battle scene is performed watch Game of Thrones S7 E3. That was ten times more exciting than the Avengers battle scene.Special effects are always good in the Avengers films and this is no exception. It looks and sounds great. There were some amusing scenes especially involving Thor but they didn't save this disappointingly average attempt of finishing the franchise."
1202,"May 4, 2019",10,"Amazing. Absolutely amazing and heartbreaking. Triumphant. Breathtaking. And soul crushing. Someone asked me what I thought of Endgame...and all I could respond with was, there are so many words! There are so many reasons why this was the perfect superhero movie...I wouldn't have time to name them all. Do I have my gripes? Yes. I do. Maybe it's because I still haven't seen all the MCU movies that led up to this one. Or. Maybe it's because I was sitting in the front row on the right side, so I had to look at the screen as though I were watching a tennis match. Back and forth and back and forth. Whatever the case, I was in complete shock. And I laughed so hard I cried a bit. I smiled nonstop. I was so taken aback that I gasped, held my breath while covering my mouth for extended periods of time. My heart was broken multiple times to where I ugly cried uncontrollably. Even now, hours after watching the movie, I feel so destroyed by certain moments that my eyes weld with tears just thinking of those scenes. I cheers for the men who did the damn thing. I cheered for the women who banded together and rocked. I cheered for the black characters that many thought shouldn't be or shouldn't have made it. I cheered for Captain America. He was always worthy. I respect the Black Widow. I cheered for love. And second chances. This movie gave us everything we needed and more. I will watching it a million times over because every now and again, I'll need reminding that someone out there loves me 3,000."
1203,"Jul 13, 2020",9,"Marvel Studios has been the largest producer of superhero movies for the last decade, achieving something never done before, creating a universe of connected movies and that these end up cohesive at a certain point. That point would be 'Avengers Endgame'. The film is mainly about how the Avengers try to reverse the events of their predecessor 'Infinity War'. It was to be expected that Marvel Studios was up to the task in this latest installment of its franchise and it certainly is, in part. The main achievement of the film lies in how it manages to unite all its plots and give a worthy closure to each character, but despite this, the film still has an unorganic script, something that was not the case in 'Infinity War'. This script is used as a mechanism to honor this universe and its fans, but in exchange it sacrifices a more coherent narrative. It is for this reason that the greatest achievement of 'Endgame' falls on the construction of this universe, rather than on the film itself. A film that should be seen as a tribute to this path that has been traveled for more than ten years and that delivers a highly satisfying event not only for the characters, but also for the fans of the franchise."
1204,"Apr 28, 2019",10,"I watched this film yesterday and am still talking about how good it is - I laughed alot, I cried even more... I cannot understand how it got any less than a 9 in the user reviews. Absolutely stunning, beautiful end to a longggg series."
1205,"Apr 26, 2019",10,"Just amazing. To complete a 22 film saga, wow just wow can't do it better then this. My emotions were everywhere. I love you MCU, can't wait for what's next."
1206,"Sep 7, 2019",10,Best movie i have ever seen. This movie will be remebered for centuries.
1207,"Apr 30, 2019",6,I personally preferred most of the other movies. It was just way too predictable and not that funny.
1208,"May 2, 2019",1,These guys putting up fake reviews! End game is a waste of time and money! Weak story line! Hardly any action for thanos! Many things in the movie unexplained how they happened! Thor made a laughing stock! Why why! Big let down!
1209,"Apr 27, 2019",10,"Endgame isn't just any regular super hero movie where ultimately the good guys defeat the bad guy. It's something entirely different. There's a Villain who's motive is really convincing andheroes who were defeated and are vulnerable. Ultimately it's not the triumph of good against the bad, it's the triumph of the greater good for all mankind. This is what that makes the movie unique. Russo brother's has done an outstanding job in bringing such a movie which is in a class on its own. Every single actors were excellent, but ultimately Chris Evans and Robert Downey Junior outshone every single person. Forget the negative criticism from peoples. This movie is a once in a generation event and must be seen from the theatre. Definitely it'll give you goosebumps."
1210,"Mar 15, 2020",8,"I am a post-90s generation, and I used to envy the ""previous generation"": audiences 40 years ago, the end of the Star Wars trilogy in their theaters; 20 years ago, audiences can see the ring in the theater The final chapter of the King series. The joys and sorrows of movie fans are not connected, but now we also have a common memory: Marvel Movie Universe. Thank you, Avengers."
1211,"Apr 27, 2019",10,"I have seen a lot and I mean A LOT of movies and nothing beats this movie !!! Holy hell !! I mean just absolutely loved this movie !! The movie just is flawless ! It had me at the edge of my seat, had me crying like a baby (non spoiler), the acting from everyone was absolutely flawless and Josh Brolin as Thanos was AMAZING !!! THIS MOVIE DESERVES 100000 STARS !!!! I know it's my opinion but anyone who thinks this movie was not at least good just wants to be famous for trolling cause this movie is beautiful !!!"
1212,"Apr 27, 2019",10,"Had everything you could ever want from a film, emotion, comedy an amazing way to tie up some historical storylines"
1213,"Feb 18, 2020",10,"Is this the end or can the Avengers pull off one last miracle? After a 11 year journey that spans across 22 films for a total of 3000 minutes of screen time, the Marvel saga's final tale is being told (Coyle, 2019). After watching Avengers: Endgame, which is just over 3 hours long, it was very satisfying to see how all of the movies are interconnected into one movie. You will laugh and you will also cry while hanging on every word of dialogue because you don't want the movie to end. Avengers: Endgame is everything that an action hero fantasy sci-fi movie should be by finding a way to give all of the Marvel heroes a role to play in the movie. The Marvel journey began all the way back in 2008 with Robert Downey, Jr. as Iron Man. I think that Downey expertly portrays Tony Stark who described himself in 2012's ""The Avengers"" as a ""Genius, billionaire, playboy, philanthropist"" by combining humor, charisma and is an absolute master at the ""one liner"". Despite Stark's many character flaws and personality quirks, he's a good man and you find yourself rooting for him. Even though there are 22 different Marvel movies, there is always a reference to Iron Man/Tony Stark.Chris Evans, who plays Cpt. Steve Rogers, aka: Captain America, does an excellent job of bringing the character to life. While Captain America is the oldest Avenger, he is also the strongest. Possibly the only person that could lift up Mjolnir, the hammer of the God of Thunder, Thor. I believe that Chris Hemsworth was destined to play the role of Thor. Standing at 6'-3"" tall with long blonde hair, he is a perfect match to Thor from the comic books.""Avengers: Endgame"" takes place 5 years after Thanos' ""snap"" that wiped out 50% of all living things. While half of the Avengers are scattered across different locations around the globe, as well as the universe, trying to pick up the pieces after ""The snap"", most of the remaining heroes are headquartered at the Avenger's base in New York. However, some of the heroes have seemed to have lost their sense of identity. One is mad at the world and is trying to rid the world of the remaining evil, while the other has turned into a slacker with a beer belly.One constant in the Marvel ""cinematic universe"" has been Stan Lee, the creator of the Marvel Universe. Sadly, Lee passed away on November 12th, 2018 and did not get to see the joy that ""Avengers: Endgame"" brought to the world. However, across the 22 movie arc, each director has found a way to give Lee a small but memorable cameo in every movie. ""Avengers: Endgame"" is no different. ""Endgame definitively closes a few chapters in the Avengers saga in highly satisfying fashion. It is a tremendously entertaining intergalactic trip"" (Warner, 2019, p.1).While ""Avengers: Endgame"" is no longer in theaters, you have multiple options to enjoy this masterpiece of a film. Marvel is now owned by Disney and can be viewed on ""Disney Plus"" for a monthly subscription of $6.99. You can also find ""Avengers: Endgame"" on Blu-Ray and DVD at any retailer for $19.99. For an overall score for ""Avengers: Endgame"", I would give it ""11 out of 10 stars"". It's just that good. This movie is rated PG-13 for sequences of sci-fi violence and action and some language. I think the audience needs to prepare for an emotional roller coaster while watching this movie. I think that it is helpful to understand the movie better if you have seen all of the other Marvel movies as all of the other movies are interconnected. I think ""Avengers: Endgame"" is an excellent buy because it is a fitting conclusion to the 22 movie story arc."
1214,"Mar 1, 2024",10,"This movie takes you for a ride! It picks up near immediately after Infinity War, and then does the time jump, which is very satisfying. You're able to see how each character copes with the change post-snap, which greatly humanizes them.Let's be real though, the movie hit epic levels with THE SCENE. It still gives me goosebumps.The time travel was done well. There weren't loose ends to manage, and the story does have an ending for these characters. The problem is that the bar may have been set too high. It's unlikely any future phase will ever reach this level of hype or fanfare. We spent years with these characters, and those that follow won't be bad, but just different."
1215,"Apr 28, 2019",10,"Each and every character of this movie has given their contributions to the fullest that makes this movie fantastic. The credits of end game has been given to each and every characters who have been the part of the jounrey with their tireless efforts and hardwork. The screenplay of the movie is the most attracted part that enabled audience driven to this movie . This movie consists emotions that made us cry, laugh and given a wonderful experience to all the cinema lovers. Each and every dialogues made us cry and laugh that was the huge part of the movie driven the End game to success. There could be an end to the marvel universe but there is no end to love of the millions and billions of fans of marvel universe . Thank you marvel 💪"
1216,"May 2, 2019",1,I wish that everyone would get back to making action movies and try not to be so PC. There was more blue steel in this movie than zoolander. Not to mention a million plot holes.
1217,"Apr 27, 2019",9,"First of all, I have to agree on the comments that first half of this movie is really slow. There is only 10 minutes of action throughout entire 1,5 hours. However, it doesn't bore you, instead it helps you focus on characters and their feelings after they lost their friends and families because of Thanos.Remaining Avengers members try to figure out a way to undo what Thanos did. Although most of us guessed what they were gonna do, the way they do it has a lot more to offer than you can imagine. That's where things starts to refer to almost every previous Marvel movies. It makes you laugh, surprise and cry.You don't have to be a pure Marvel fan to enjoy it. Don't want to spoil it, just go and see it."
1218,"Apr 28, 2019",10,"Its an amazing movie to watch. Everything is so grand. Directors binded every piece amazingly well. There's right amount of humour and seriousness and its just blend so well. Cudos to Marvel team!! A must must watch to every marvel fan and those who are not in marvel can watch for its amazing action ,humour, grand scale cinematography and What not. In short a must watch for every one!"
1219,"Apr 28, 2019",10,Loved every minute of it and I'm going to view it again! Favourite movie of all! Can't wait for more!
1220,"May 6, 2019",10,Amazing and awesome movie. Best ending after 22 movies
1221,"May 4, 2019",10,This is the best Movie. I enjoyed the film very much and appreciate.
1222,"Apr 25, 2019",8,"I must next watched a different film to many on here but let's be honest this is the kind of film that attracts a lot of fanboys and /or rivals/trolls.My opinion is not biased as I love and watch all superhero films ever since the original superman.I just felt infinity war was a much better film that didn't mess around, we got into it straight away and the ending was unlike anything I've seen before in a comic based movie. Endgame didn't deliver on many fronts, things like captain marvel playing a big part felt like I was cheated or the whole plan by Dr strange was never fully explained. There were way too many jokes even for a marvel film and one of the strongest characters Thor was the butt of all jokes thought of the film till maybe the last 5 minutes during the big fight.I think the movie reminded me of how I felt after watching matrix revolution... Just didn't live up to the hype sadly."
